2775.27897395003,435.145254492922
8068.53925377737,404.561099953654
2304.78176853602,681.519975211733
2499.42654055279,376.764642433394
3357.27609178386,485.647215978966
2853.97428748451,536.357665172732
2696.66549978458,368.958992197569
2591.64483294483,377.772642045455
2603.56779363183,616.673301742682
2526.74432406321,340.054730837469
3129.27067350934,389.478647856824
2601.52862241256,436.143506127624
2676.53106967138,368.785229338795
8226.30796102225,399.418496320911
2697.76996379898,351.475968582126
2800.38342088999,341.94712795271
2747.6959783748,348.162224232723
2774.1067246274,758.756771328079
2799.30681575386,348.398669718983
3053.43579146248,402.249625109498
2752.90405783886,354.806356296968
2996.101682613,386.661426792986
2743.70870610871,349.461383502374
2322.39395922477,297.129180826328
2511.15931838338,333.450834637454
3145.24115083866,426.388459660816
2488.14575645756,327.300079491256
2863.60358773646,444.249683826811
3117.62544445408,411.186926393594
2614.86659088561,387.141651322089
2736.37107459918,400.255513708715
2384.71299228181,317.952674520708
2502.52340386553,542.388142037765
3080.36835181357,434.088760122762
2968.07389352149,406.58516588501
2504.51583218607,439.91322714072
2672.37207698577,406.870462046205
2653.55954133416,402.524438573316
2438.36957142275,310.037988127525
2627.45290682914,405.24002792646
2959.95400583847,441.748865125643
3288.02027468934,526.374684709933
2757.97923174824,385.362253655436
2284.57103005788,686.4998552822
3152.67232263617,320.502772295837
2655.22901606888,385.483647374709
2751.42812341075,449.770249328128
2646.24796476712,443.882804281913
6873.73135525261,438.657277871044
2163.41157097916,331.037840734043
2285.08889560052,431.013545606474
2215.77321407556,490.540159944367
2324.13750527013,899.615587028081
2853.00710277719,488.496870465424
2564.07945702158,353.762498239685
2442.82257955998,364.565445934889
2338.28196953595,408.674040180601
2752.34171833481,359.039308010846
2756.94149309619,483.140819399319
2331.06709473292,308.715107438017
2464.9109940188,307.013062004699
2767.29867229185,568.899183876233
6994.07057475029,585.204233448299
2617.9830732392,547.307725732163
2723.00323139975,500.39331313031
2797.85148761359,492.621953472747
2717.00384038966,563.43026601046
2460.96732600733,465.800947867299
2519.31123083299,424.277750407398
2557.52832393785,390.638919527293
2716.80358449159,435.069035958411
2503.23549538828,343.931103091778
2843.60570638512,418.721756544128
2660.55946610001,398.934429106224
2773.18877301613,382.59452433179
2483.2259754214,380.645260451598
2632.68333394475,475.933656614381
2439.8572623721,402.305424948928
2400.71630467768,360.186728259533
2206.06627721721,297.113856365815
2935.21083159541,430.986508724642
2281.07735067387,360.846035367941
2910.36532060541,417.494391805378
2165.91832693231,324.5562425166
