92,3,789.174945151382
19,2,571.038605230386
95,3,406.434525581593
244,5,635.654497226911
87,5,673.182874983393
54,1,401.338740340979
125,2,697.404208443865
56,1,548.608455398649
67,3,690.365350500715
110,7,524.408087257249
193,4,481.085986891712
82,3,468.35832728153
178,6,446.565271090268
141,4,510.147319716149
49,0,591.134014541167
209,7,584.859640419454
212,4,512.76488728455
223,4,433.354811568799
178,7,705.129334113126
103,8,653.506888080967
30,3,624.304358892778
82,2,709.638173023551
37,0,472.950525905727
119,0,347.663186451825
71,0,496.782849680789
135,2,501.062023062574
111,6,564.763018088745
54,3,379.91260909055
334,11,555.47414941099
171,8,513.555202427991
132,5,547.963192267503
69,6,835.702086147381
92,3,469.736943021492
38,0,487.684205069722
50,4,801.722551928783
71,4,569.853329613095
389,11,585.252128902989
119,4,413.574927772893
221,5,715.387859859612
175,11,907.834021951281
60,3,541.688367615767
75,1,458.00118858954
115,7,619.903182227559
120,2,292.922669824763
1,0,124.992526234963
150,0,707.808829778193
188,7,636.907108949188
194,6,549.606497927768
225,9,604.035169400473
173,8,612.711532976262
98,2,431.358541881892
69,8,587.215639043681
2,0,120.939682089129
0,0,168.21823002377
398,14,639.834532374101
120,37,631.274912839169
163,7,668.777874031798
1,0,170.699600798403
429,310,874.947650828141
153,2,499.265509890592
98,8,548.469084268197
112,1,262.631516155431
2,0,94.0041606886657
331,287,861.133828730663
162,7,646.569559391503
112,12,543.647851024585
132,4,923.861673022716
105,0,190.12692956882
68,4,696.120240253853
223,160,1308.35291909783
92,68,538.462748892397
117,44,462.347527619865
177,66,646.483127998963
97,5,248.48965887725
167,61,593.394378462059
147,7,460.475867908552
19,0,206.731715831733
55,4,461.175690225333
138,225,490.589574131984
135,2,362.828434330374
120,85,460.928229197223
183,4,420.590958093447
50,0,170.360848444395
62,0,359.985722395685
125,86,453.884039494385
78,1,446.382033325284
132,7,375.207499300811
241,3,579.970326012092
27,1,470.026859977108
18,1,186.078480929561
51,1,424.182031708749
63,1,389.150605838822
57,29,438.684839957791
36,0,340.298412150501
133,7,482.121593620495
40,0,416.298110426159
41,0,530.120367571489
57,5,559.800433620733
135,280,635.162128425453
49,9,385.516629816061
90,7,759.381108542551
13,1,360.272146400247
77,1,383.807058284817
